date,location,age_group,value
2020-03-06,DE,00+,14.0
2020-03-07,DE,00+,56.0
2020-03-08,DE,00+,32.0
2020-03-09,DE,00+,24.0
2020-03-10,DE,00+,36.0
2020-03-11,DE,00+,53.0
2020-03-12,DE,00+,56.0
2020-03-13,DE,00+,72.0
2020-03-14,DE,00+,127.0
2020-03-15,DE,00+,87.0
2020-03-16,DE,00+,99.0
2020-03-17,DE,00+,198.0
2020-03-18,DE,00+,225.0
2020-03-19,DE,00+,325.0
2020-03-20,DE,00+,346.0
2020-03-21,DE,00+,412.0
2020-03-22,DE,00+,411.0
2020-03-23,DE,00+,312.0
2020-03-24,DE,00+,496.0
2020-03-25,DE,00+,690.0
2020-03-26,DE,00+,816.0
2020-03-27,DE,00+,836.0
2020-03-28,DE,00+,902.0
2020-03-29,DE,00+,815.0
2020-03-30,DE,00+,597.0
2020-03-31,DE,00+,828.0
2020-04-01,DE,00+,1116.0
2020-04-02,DE,00+,1034.0
2020-04-03,DE,00+,971.0
2020-04-04,DE,00+,988.0
2020-04-05,DE,00+,699.0
2020-04-06,DE,00+,466.0
2020-04-07,DE,00+,765.0
2020-04-08,DE,00+,867.0
2020-04-09,DE,00+,873.0
2020-04-10,DE,00+,785.0
2020-04-11,DE,00+,528.0
2020-04-12,DE,00+,523.0
2020-04-13,DE,00+,398.0
2020-04-14,DE,00+,382.0
2020-04-15,DE,00+,573.0
2020-04-16,DE,00+,676.0
2020-04-17,DE,00+,573.0
2020-04-18,DE,00+,519.0
2020-04-19,DE,00+,380.0
2020-04-20,DE,00+,279.0
2020-04-21,DE,00+,417.0
2020-04-22,DE,00+,395.0
2020-04-23,DE,00+,433.0
2020-04-24,DE,00+,307.0
2020-04-25,DE,00+,318.0
2020-04-26,DE,00+,246.0
2020-04-27,DE,00+,129.0
2020-04-28,DE,00+,236.0
2020-04-29,DE,00+,303.0
2020-04-30,DE,00+,233.0
2020-05-01,DE,00+,253.0
2020-05-02,DE,00+,146.0
2020-05-03,DE,00+,115.0
2020-05-04,DE,00+,81.0
2020-05-05,DE,00+,160.0
2020-05-06,DE,00+,206.0
2020-05-07,DE,00+,205.0
2020-05-08,DE,00+,188.0
2020-05-09,DE,00+,153.0
2020-05-10,DE,00+,98.0
2020-05-11,DE,00+,70.0
2020-05-12,DE,00+,146.0
2020-05-13,DE,00+,143.0
2020-05-14,DE,00+,122.0
