date,location,age_group,value
2020-08-27,DE-ST,00+,5.0
2020-08-27,DE-ST,05-14,0.0
2020-08-27,DE-ST,15-34,0.0
2020-08-27,DE-ST,35-59,2.0
2020-08-27,DE-ST,60-79,1.0
2020-08-27,DE-ST,80+,2.0
2020-08-27,DE-TH,00-04,0.0
2020-08-27,DE-TH,00+,4.0
2020-08-27,DE-TH,05-14,0.0
2020-08-27,DE-TH,15-34,2.0
2020-08-27,DE-TH,35-59,1.0
2020-08-27,DE-TH,60-79,0.0
2020-08-27,DE-TH,80+,1.0
2020-08-26,DE,00-04,7.0
2020-08-26,DE,00+,414.0
2020-08-26,DE,05-14,14.0
2020-08-26,DE,15-34,89.0
2020-08-26,DE,35-59,155.0
2020-08-26,DE,60-79,108.0
2020-08-26,DE,80+,41.0
2020-08-26,DE-SH,00-04,0.0
2020-08-26,DE-SH,00+,2.0
2020-08-26,DE-SH,05-14,0.0
2020-08-26,DE-SH,15-34,1.0
2020-08-26,DE-SH,35-59,0.0
2020-08-26,DE-SH,60-79,1.0
2020-08-26,DE-SH,80+,0.0
2020-08-26,DE-HH,00-04,0.0
2020-08-26,DE-HH,00+,9.0
2020-08-26,DE-HH,05-14,0.0
2020-08-26,DE-HH,15-34,2.0
2020-08-26,DE-HH,35-59,4.0
2020-08-26,DE-HH,60-79,2.0
2020-08-26,DE-HH,80+,1.0
2020-08-26,DE-NI,00-04,2.0
2020-08-26,DE-NI,00+,29.0
2020-08-26,DE-NI,05-14,1.0
2020-08-26,DE-NI,15-34,4.0
2020-08-26,DE-NI,35-59,16.0
2020-08-26,DE-NI,60-79,5.0
2020-08-26,DE-NI,80+,1.0
2020-08-26,DE-HB,00-04,0.0
2020-08-26,DE-HB,00+,2.0
2020-08-26,DE-HB,05-14,0.0
2020-08-26,DE-HB,15-34,0.0
2020-08-26,DE-HB,35-59,1.0
2020-08-26,DE-HB,60-79,1.0
2020-08-26,DE-HB,80+,0.0
2020-08-26,DE-NW,00-04,1.0
2020-08-26,DE-NW,00+,140.0
2020-08-26,DE-NW,05-14,2.0
2020-08-26,DE-NW,15-34,26.0
2020-08-26,DE-NW,35-59,57.0
2020-08-26,DE-NW,60-79,39.0
2020-08-26,DE-NW,80+,15.0
2020-08-26,DE-HE,00-04,1.0
2020-08-26,DE-HE,00+,58.0
2020-08-26,DE-HE,05-14,1.0
2020-08-26,DE-HE,15-34,16.0
2020-08-26,DE-HE,35-59,23.0
2020-08-26,DE-HE,60-79,15.0
2020-08-26,DE-HE,80+,2.0
2020-08-26,DE-RP,00-04,1.0
2020-08-26,DE-RP,00+,34.0
2020-08-26,DE-RP,05-14,5.0
2020-08-26,DE-RP,15-34,12.0
2020-08-26,DE-RP,35-59,8.0
2020-08-26,DE-RP,60-79,7.0
2020-08-26,DE-RP,80+,1.0
2020-08-26,DE-BW,00-04,2.0
2020-08-26,DE-BW,00+,53.0
2020-08-26,DE-BW,05-14,2.0
2020-08-26,DE-BW,15-34,10.0
2020-08-26,DE-BW,35-59,19.0
2020-08-26,DE-BW,60-79,12.0
2020-08-26,DE-BW,80+,8.0
2020-08-26,DE-BY,00-04,0.0
2020-08-26,DE-BY,00+,41.0
2020-08-26,DE-BY,05-14,3.0
2020-08-26,DE-BY,15-34,9.0
2020-08-26,DE-BY,35-59,9.0
2020-08-26,DE-BY,60-79,13.0
2020-08-26,DE-BY,80+,7.0
2020-08-26,DE-SL,00-04,0.0
2020-08-26,DE-SL,00+,2.0
2020-08-26,DE-SL,05-14,0.0
2020-08-26,DE-SL,15-34,1.0
2020-08-26,DE-SL,35-59,0.0
2020-08-26,DE-SL,60-79,1.0
2020-08-26,DE-SL,80+,0.0
2020-08-26,DE-BE,00-04,0.0
2020-08-26,DE-BE,00+,26.0
2020-08-26,DE-BE,05-14,0.0
2020-08-26,DE-BE,15-34,5.0
2020-08-26,DE-BE,35-59,13.0
2020-08-26,DE-BE,60-79,6.0
2020-08-26,DE-BE,80+,2.0
2020-08-26,DE-BB,00-04,0.0
2020-08-26,DE-BB,00+,7.0
2020-08-26,DE-BB,05-14,0.0
2020-08-26,DE-BB,15-34,1.0
2020-08-26,DE-BB,35-59,2.0
2020-08-26,DE-BB,60-79,4.0
2020-08-26,DE-BB,80+,0.0
2020-08-26,DE-MV,00-04,0.0
2020-08-26,DE-MV,00+,0.0
2020-08-26,DE-MV,05-14,0.0
2020-08-26,DE-MV,15-34,0.0
2020-08-26,DE-MV,35-59,0.0
2020-08-26,DE-MV,60-79,0.0
2020-08-26,DE-MV,80+,0.0
2020-08-26,DE-SN,00-04,0.0
2020-08-26,DE-SN,00+,2.0
2020-08-26,DE-SN,05-14,0.0
2020-08-26,DE-SN,15-34,0.0
2020-08-26,DE-SN,35-59,1.0
2020-08-26,DE-SN,60-79,0.0
2020-08-26,DE-SN,80+,1.0
2020-08-26,DE-ST,00-04,0.0
2020-08-26,DE-ST,00+,4.0
2020-08-26,DE-ST,05-14,0.0
2020-08-26,DE-ST,15-34,0.0
2020-08-26,DE-ST,35-59,1.0
2020-08-26,DE-ST,60-79,1.0
2020-08-26,DE-ST,80+,2.0
2020-08-26,DE-TH,00-04,0.0
2020-08-26,DE-TH,00+,5.0
2020-08-26,DE-TH,05-14,0.0
2020-08-26,DE-TH,15-34,2.0
2020-08-26,DE-TH,35-59,1.0
2020-08-26,DE-TH,60-79,1.0
2020-08-26,DE-TH,80+,1.0
2020-08-25,DE,00-04,9.0
2020-08-25,DE,00+,428.0
2020-08-25,DE,05-14,14.0
2020-08-25,DE,15-34,89.0
2020-08-25,DE,35-59,169.0
2020-08-25,DE,60-79,104.0
2020-08-25,DE,80+,43.0
2020-08-25,DE-SH,00-04,0.0
2020-08-25,DE-SH,00+,3.0
2020-08-25,DE-SH,05-14,0.0
2020-08-25,DE-SH,15-34,1.0
2020-08-25,DE-SH,35-59,0.0
2020-08-25,DE-SH,60-79,1.0
2020-08-25,DE-SH,80+,1.0
2020-08-25,DE-HH,00-04,0.0
2020-08-25,DE-HH,00+,12.0
2020-08-25,DE-HH,05-14,0.0
2020-08-25,DE-HH,15-34,2.0
2020-08-25,DE-HH,35-59,4.0
2020-08-25,DE-HH,60-79,5.0
2020-08-25,DE-HH,80+,1.0
2020-08-25,DE-NI,00-04,2.0
2020-08-25,DE-NI,00+,32.0
2020-08-25,DE-NI,05-14,1.0
2020-08-25,DE-NI,15-34,3.0
2020-08-25,DE-NI,35-59,17.0
2020-08-25,DE-NI,60-79,7.0
2020-08-25,DE-NI,80+,2.0
2020-08-25,DE-HB,00-04,0.0
2020-08-25,DE-HB,00+,3.0
2020-08-25,DE-HB,05-14,0.0
2020-08-25,DE-HB,15-34,0.0
2020-08-25,DE-HB,35-59,2.0
2020-08-25,DE-HB,60-79,1.0
2020-08-25,DE-HB,80+,0.0
2020-08-25,DE-NW,00-04,2.0
2020-08-25,DE-NW,00+,142.0
2020-08-25,DE-NW,05-14,3.0
2020-08-25,DE-NW,15-34,28.0
2020-08-25,DE-NW,35-59,56.0
2020-08-25,DE-NW,60-79,38.0
2020-08-25,DE-NW,80+,15.0
2020-08-25,DE-HE,00-04,1.0
2020-08-25,DE-HE,00+,54.0
2020-08-25,DE-HE,05-14,1.0
2020-08-25,DE-HE,15-34,14.0
2020-08-25,DE-HE,35-59,23.0
2020-08-25,DE-HE,60-79,15.0
2020-08-25,DE-HE,80+,0.0
2020-08-25,DE-RP,00-04,1.0
2020-08-25,DE-RP,00+,34.0
2020-08-25,DE-RP,05-14,5.0
2020-08-25,DE-RP,15-34,13.0
2020-08-25,DE-RP,35-59,9.0
2020-08-25,DE-RP,60-79,5.0
2020-08-25,DE-RP,80+,1.0
2020-08-25,DE-BW,00-04,2.0
2020-08-25,DE-BW,00+,54.0
2020-08-25,DE-BW,05-14,2.0
2020-08-25,DE-BW,15-34,9.0
2020-08-25,DE-BW,35-59,21.0
2020-08-25,DE-BW,60-79,13.0
2020-08-25,DE-BW,80+,7.0
2020-08-25,DE-BY,00-04,0.0
2020-08-25,DE-BY,00+,41.0
2020-08-25,DE-BY,05-14,2.0
2020-08-25,DE-BY,15-34,9.0
2020-08-25,DE-BY,35-59,12.0
2020-08-25,DE-BY,60-79,8.0
2020-08-25,DE-BY,80+,10.0
2020-08-25,DE-SL,00-04,0.0
2020-08-25,DE-SL,00+,2.0
2020-08-25,DE-SL,05-14,0.0
2020-08-25,DE-SL,15-34,1.0
2020-08-25,DE-SL,35-59,0.0
2020-08-25,DE-SL,60-79,1.0
2020-08-25,DE-SL,80+,0.0
2020-08-25,DE-BE,00-04,0.0
2020-08-25,DE-BE,00+,28.0
2020-08-25,DE-BE,05-14,0.0
2020-08-25,DE-BE,15-34,6.0
2020-08-25,DE-BE,35-59,15.0
2020-08-25,DE-BE,60-79,4.0
2020-08-25,DE-BE,80+,3.0
2020-08-25,DE-BB,00-04,0.0
2020-08-25,DE-BB,00+,6.0
2020-08-25,DE-BB,05-14,0.0
2020-08-25,DE-BB,15-34,1.0
2020-08-25,DE-BB,35-59,2.0
2020-08-25,DE-BB,60-79,3.0
2020-08-25,DE-BB,80+,0.0
2020-08-25,DE-MV,00-04,0.0
2020-08-25,DE-MV,00+,0.0
2020-08-25,DE-MV,05-14,0.0
2020-08-25,DE-MV,15-34,0.0
2020-08-25,DE-MV,35-59,0.0
2020-08-25,DE-MV,60-79,0.0
2020-08-25,DE-MV,80+,0.0
2020-08-25,DE-SN,00-04,0.0
2020-08-25,DE-SN,00+,2.0
2020-08-25,DE-SN,05-14,0.0
2020-08-25,DE-SN,15-34,0.0
2020-08-25,DE-SN,35-59,2.0
2020-08-25,DE-SN,60-79,0.0
2020-08-25,DE-SN,80+,0.0
2020-08-25,DE-ST,00-04,1.0
2020-08-25,DE-ST,00+,7.0
2020-08-25,DE-ST,05-14,0.0
2020-08-25,DE-ST,15-34,0.0
2020-08-25,DE-ST,35-59,3.0
2020-08-25,DE-ST,60-79,1.0
2020-08-25,DE-ST,80+,2.0
2020-08-25,DE-TH,00-04,0.0
2020-08-25,DE-TH,00+,8.0
2020-08-25,DE-TH,05-14,0.0
2020-08-25,DE-TH,15-34,2.0
2020-08-25,DE-TH,35-59,3.0
2020-08-25,DE-TH,60-79,2.0
2020-08-25,DE-TH,80+,1.0
2020-08-24,DE,00-04,9.0
2020-08-24,DE,00+,438.0
2020-08-24,DE,05-14,11.0
2020-08-24,DE,15-34,95.0
2020-08-24,DE,35-59,171.0
2020-08-24,DE,60-79,107.0
2020-08-24,DE,80+,45.0
2020-08-24,DE-SH,00-04,0.0
2020-08-24,DE-SH,00+,3.0
2020-08-24,DE-SH,05-14,0.0
2020-08-24,DE-SH,15-34,1.0
2020-08-24,DE-SH,35-59,0.0
2020-08-24,DE-SH,60-79,1.0
2020-08-24,DE-SH,80+,1.0
2020-08-24,DE-HH,00-04,0.0
2020-08-24,DE-HH,00+,11.0
2020-08-24,DE-HH,05-14,0.0
2020-08-24,DE-HH,15-34,2.0
2020-08-24,DE-HH,35-59,3.0
2020-08-24,DE-HH,60-79,5.0
2020-08-24,DE-HH,80+,1.0
2020-08-24,DE-NI,00-04,2.0
2020-08-24,DE-NI,00+,24.0
2020-08-24,DE-NI,05-14,1.0
2020-08-24,DE-NI,15-34,3.0
2020-08-24,DE-NI,35-59,12.0
2020-08-24,DE-NI,60-79,4.0
2020-08-24,DE-NI,80+,2.0
2020-08-24,DE-HB,00-04,0.0
2020-08-24,DE-HB,00+,2.0
2020-08-24,DE-HB,05-14,0.0
2020-08-24,DE-HB,15-34,0.0
2020-08-24,DE-HB,35-59,1.0
2020-08-24,DE-HB,60-79,1.0
2020-08-24,DE-HB,80+,0.0
2020-08-24,DE-NW,00-04,1.0
2020-08-24,DE-NW,00+,155.0
2020-08-24,DE-NW,05-14,3.0
2020-08-24,DE-NW,15-34,29.0
2020-08-24,DE-NW,35-59,61.0
2020-08-24,DE-NW,60-79,42.0
2020-08-24,DE-NW,80+,19.0
2020-08-24,DE-HE,00-04,1.0
2020-08-24,DE-HE,00+,54.0
2020-08-24,DE-HE,05-14,1.0
2020-08-24,DE-HE,15-34,15.0
2020-08-24,DE-HE,35-59,20.0
2020-08-24,DE-HE,60-79,15.0
2020-08-24,DE-HE,80+,2.0
2020-08-24,DE-RP,00-04,1.0
2020-08-24,DE-RP,00+,34.0
2020-08-24,DE-RP,05-14,4.0
2020-08-24,DE-RP,15-34,11.0
2020-08-24,DE-RP,35-59,10.0
2020-08-24,DE-RP,60-79,7.0
2020-08-24,DE-RP,80+,1.0
2020-08-24,DE-BW,00-04,3.0
2020-08-24,DE-BW,00+,59.0
2020-08-24,DE-BW,05-14,1.0
2020-08-24,DE-BW,15-34,10.0
2020-08-24,DE-BW,35-59,27.0
2020-08-24,DE-BW,60-79,11.0
2020-08-24,DE-BW,80+,7.0
2020-08-24,DE-BY,00-04,0.0
2020-08-24,DE-BY,00+,46.0
2020-08-24,DE-BY,05-14,1.0
2020-08-24,DE-BY,15-34,13.0
2020-08-24,DE-BY,35-59,15.0
2020-08-24,DE-BY,60-79,10.0
2020-08-24,DE-BY,80+,7.0
2020-08-24,DE-SL,00-04,0.0
2020-08-24,DE-SL,00+,1.0
2020-08-24,DE-SL,05-14,0.0
2020-08-24,DE-SL,15-34,0.0
2020-08-24,DE-SL,35-59,0.0
2020-08-24,DE-SL,60-79,1.0
2020-08-24,DE-SL,80+,0.0
2020-08-24,DE-BE,00-04,0.0
2020-08-24,DE-BE,00+,26.0
2020-08-24,DE-BE,05-14,0.0
2020-08-24,DE-BE,15-34,8.0
2020-08-24,DE-BE,35-59,10.0
2020-08-24,DE-BE,60-79,5.0
2020-08-24,DE-BE,80+,3.0
2020-08-24,DE-BB,00-04,0.0
2020-08-24,DE-BB,00+,5.0
2020-08-24,DE-BB,05-14,0.0
2020-08-24,DE-BB,15-34,1.0
2020-08-24,DE-BB,35-59,2.0
2020-08-24,DE-BB,60-79,2.0
2020-08-24,DE-BB,80+,0.0
2020-08-24,DE-MV,00-04,0.0
2020-08-24,DE-MV,00+,0.0
2020-08-24,DE-MV,05-14,0.0
2020-08-24,DE-MV,15-34,0.0
2020-08-24,DE-MV,35-59,0.0
2020-08-24,DE-MV,60-79,0.0
2020-08-24,DE-MV,80+,0.0
2020-08-24,DE-SN,00-04,0.0
2020-08-24,DE-SN,00+,2.0
2020-08-24,DE-SN,05-14,0.0
2020-08-24,DE-SN,15-34,0.0
2020-08-24,DE-SN,35-59,2.0
2020-08-24,DE-SN,60-79,0.0
2020-08-24,DE-SN,80+,0.0
2020-08-24,DE-ST,00-04,1.0
2020-08-24,DE-ST,00+,8.0
2020-08-24,DE-ST,05-14,0.0
2020-08-24,DE-ST,15-34,0.0
2020-08-24,DE-ST,35-59,4.0
2020-08-24,DE-ST,60-79,1.0
2020-08-24,DE-ST,80+,2.0
2020-08-24,DE-TH,00-04,0.0
2020-08-24,DE-TH,00+,8.0
2020-08-24,DE-TH,05-14,0.0
2020-08-24,DE-TH,15-34,2.0
2020-08-24,DE-TH,35-59,4.0
2020-08-24,DE-TH,60-79,2.0
2020-08-24,DE-TH,80+,0.0
2020-08-23,DE,00-04,10.0
2020-08-23,DE,00+,449.0
2020-08-23,DE,05-14,11.0
2020-08-23,DE,15-34,95.0
2020-08-23,DE,35-59,173.0
2020-08-23,DE,60-79,112.0
2020-08-23,DE,80+,48.0
2020-08-23,DE-SH,00-04,0.0
2020-08-23,DE-SH,00+,3.0
2020-08-23,DE-SH,05-14,0.0
2020-08-23,DE-SH,15-34,1.0
2020-08-23,DE-SH,35-59,0.0
2020-08-23,DE-SH,60-79,1.0
2020-08-23,DE-SH,80+,1.0
2020-08-23,DE-HH,00-04,0.0
2020-08-23,DE-HH,00+,11.0
2020-08-23,DE-HH,05-14,0.0
2020-08-23,DE-HH,15-34,2.0
2020-08-23,DE-HH,35-59,3.0
2020-08-23,DE-HH,60-79,5.0
2020-08-23,DE-HH,80+,1.0
2020-08-23,DE-NI,00-04,2.0
2020-08-23,DE-NI,00+,27.0
2020-08-23,DE-NI,05-14,1.0
2020-08-23,DE-NI,15-34,3.0
2020-08-23,DE-NI,35-59,13.0
2020-08-23,DE-NI,60-79,4.0
2020-08-23,DE-NI,80+,4.0
2020-08-23,DE-HB,00-04,0.0
2020-08-23,DE-HB,00+,2.0
2020-08-23,DE-HB,05-14,0.0
2020-08-23,DE-HB,15-34,0.0
2020-08-23,DE-HB,35-59,1.0
2020-08-23,DE-HB,60-79,1.0
2020-08-23,DE-HB,80+,0.0
2020-08-23,DE-NW,00-04,2.0
2020-08-23,DE-NW,00+,156.0
2020-08-23,DE-NW,05-14,3.0
2020-08-23,DE-NW,15-34,27.0
2020-08-23,DE-NW,35-59,59.0
2020-08-23,DE-NW,60-79,45.0
2020-08-23,DE-NW,80+,20.0
2020-08-23,DE-HE,00-04,1.0
2020-08-23,DE-HE,00+,58.0
2020-08-23,DE-HE,05-14,1.0
2020-08-23,DE-HE,15-34,16.0
2020-08-23,DE-HE,35-59,22.0
2020-08-23,DE-HE,60-79,16.0
2020-08-23,DE-HE,80+,2.0
2020-08-23,DE-RP,00-04,1.0
2020-08-23,DE-RP,00+,32.0
2020-08-23,DE-RP,05-14,4.0
2020-08-23,DE-RP,15-34,11.0
2020-08-23,DE-RP,35-59,8.0
2020-08-23,DE-RP,60-79,7.0
2020-08-23,DE-RP,80+,1.0
2020-08-23,DE-BW,00-04,3.0
2020-08-23,DE-BW,00+,59.0
2020-08-23,DE-BW,05-14,1.0
2020-08-23,DE-BW,15-34,10.0
2020-08-23,DE-BW,35-59,27.0
2020-08-23,DE-BW,60-79,11.0
2020-08-23,DE-BW,80+,7.0
2020-08-23,DE-BY,00-04,0.0
2020-08-23,DE-BY,00+,51.0
2020-08-23,DE-BY,05-14,1.0
2020-08-23,DE-BY,15-34,13.0
2020-08-23,DE-BY,35-59,18.0
2020-08-23,DE-BY,60-79,12.0
2020-08-23,DE-BY,80+,7.0
2020-08-23,DE-SL,00-04,0.0
2020-08-23,DE-SL,00+,1.0
2020-08-23,DE-SL,05-14,0.0
2020-08-23,DE-SL,15-34,0.0
2020-08-23,DE-SL,35-59,0.0
2020-08-23,DE-SL,60-79,1.0
2020-08-23,DE-SL,80+,0.0
2020-08-23,DE-BE,00-04,0.0
2020-08-23,DE-BE,00+,26.0
2020-08-23,DE-BE,05-14,0.0
2020-08-23,DE-BE,15-34,8.0
2020-08-23,DE-BE,35-59,10.0
2020-08-23,DE-BE,60-79,5.0
2020-08-23,DE-BE,80+,3.0
2020-08-23,DE-BB,00-04,0.0
2020-08-23,DE-BB,00+,4.0
2020-08-23,DE-BB,05-14,0.0
2020-08-23,DE-BB,15-34,1.0
2020-08-23,DE-BB,35-59,2.0
2020-08-23,DE-BB,60-79,1.0
2020-08-23,DE-BB,80+,0.0
2020-08-23,DE-MV,00-04,0.0
2020-08-23,DE-MV,00+,0.0
2020-08-23,DE-MV,05-14,0.0
2020-08-23,DE-MV,15-34,0.0
2020-08-23,DE-MV,35-59,0.0
2020-08-23,DE-MV,60-79,0.0
2020-08-23,DE-MV,80+,0.0
2020-08-23,DE-SN,00-04,0.0
2020-08-23,DE-SN,00+,3.0
2020-08-23,DE-SN,05-14,0.0
2020-08-23,DE-SN,15-34,1.0
2020-08-23,DE-SN,35-59,2.0
2020-08-23,DE-SN,60-79,0.0
2020-08-23,DE-SN,80+,0.0
2020-08-23,DE-ST,00-04,1.0
2020-08-23,DE-ST,00+,8.0
2020-08-23,DE-ST,05-14,0.0
2020-08-23,DE-ST,15-34,0.0
2020-08-23,DE-ST,35-59,4.0
2020-08-23,DE-ST,60-79,1.0
2020-08-23,DE-ST,80+,2.0
2020-08-23,DE-TH,00-04,0.0
2020-08-23,DE-TH,00+,8.0
2020-08-23,DE-TH,05-14,0.0
2020-08-23,DE-TH,15-34,2.0
2020-08-23,DE-TH,35-59,4.0
2020-08-23,DE-TH,60-79,2.0
2020-08-23,DE-TH,80+,0.0
2020-08-22,DE,00-04,9.0
2020-08-22,DE,00+,441.0
2020-08-22,DE,05-14,10.0
2020-08-22,DE,15-34,86.0
2020-08-22,DE,35-59,164.0
2020-08-22,DE,60-79,117.0
2020-08-22,DE,80+,55.0
2020-08-22,DE-SH,00-04,0.0
2020-08-22,DE-SH,00+,1.0
2020-08-22,DE-SH,05-14,0.0
2020-08-22,DE-SH,15-34,0.0
2020-08-22,DE-SH,35-59,0.0
2020-08-22,DE-SH,60-79,0.0
2020-08-22,DE-SH,80+,1.0
2020-08-22,DE-HH,00-04,0.0
2020-08-22,DE-HH,00+,10.0
2020-08-22,DE-HH,05-14,0.0
2020-08-22,DE-HH,15-34,2.0
2020-08-22,DE-HH,35-59,2.0
2020-08-22,DE-HH,60-79,5.0
2020-08-22,DE-HH,80+,1.0
2020-08-22,DE-NI,00-04,2.0
2020-08-22,DE-NI,00+,29.0
2020-08-22,DE-NI,05-14,1.0
2020-08-22,DE-NI,15-34,3.0
2020-08-22,DE-NI,35-59,14.0
2020-08-22,DE-NI,60-79,4.0
2020-08-22,DE-NI,80+,5.0
2020-08-22,DE-HB,00-04,0.0
2020-08-22,DE-HB,00+,2.0
2020-08-22,DE-HB,05-14,0.0
2020-08-22,DE-HB,15-34,0.0
2020-08-22,DE-HB,35-59,1.0
2020-08-22,DE-HB,60-79,1.0
2020-08-22,DE-HB,80+,0.0
2020-08-22,DE-NW,00-04,2.0
2020-08-22,DE-NW,00+,175.0
2020-08-22,DE-NW,05-14,3.0
2020-08-22,DE-NW,15-34,28.0
2020-08-22,DE-NW,35-59,65.0
2020-08-22,DE-NW,60-79,52.0
2020-08-22,DE-NW,80+,25.0
2020-08-22,DE-HE,00-04,1.0
2020-08-22,DE-HE,00+,52.0
2020-08-22,DE-HE,05-14,1.0
2020-08-22,DE-HE,15-34,15.0
2020-08-22,DE-HE,35-59,19.0
2020-08-22,DE-HE,60-79,14.0
2020-08-22,DE-HE,80+,2.0
2020-08-22,DE-RP,00-04,0.0
2020-08-22,DE-RP,00+,22.0
2020-08-22,DE-RP,05-14,1.0
2020-08-22,DE-RP,15-34,8.0
2020-08-22,DE-RP,35-59,5.0
2020-08-22,DE-RP,60-79,7.0
2020-08-22,DE-RP,80+,1.0
2020-08-22,DE-BW,00-04,3.0
2020-08-22,DE-BW,00+,54.0
2020-08-22,DE-BW,05-14,1.0
2020-08-22,DE-BW,15-34,9.0
2020-08-22,DE-BW,35-59,23.0
2020-08-22,DE-BW,60-79,10.0
2020-08-22,DE-BW,80+,8.0
2020-08-22,DE-BY,00-04,0.0
2020-08-22,DE-BY,00+,47.0
2020-08-22,DE-BY,05-14,2.0
2020-08-22,DE-BY,15-34,10.0
2020-08-22,DE-BY,35-59,15.0
2020-08-22,DE-BY,60-79,13.0
2020-08-22,DE-BY,80+,7.0
2020-08-22,DE-SL,00-04,0.0
2020-08-22,DE-SL,00+,0.0
2020-08-22,DE-SL,05-14,0.0
2020-08-22,DE-SL,15-34,0.0
2020-08-22,DE-SL,35-59,0.0
2020-08-22,DE-SL,60-79,0.0
2020-08-22,DE-SL,80+,0.0
2020-08-22,DE-BE,00-04,0.0
2020-08-22,DE-BE,00+,24.0
2020-08-22,DE-BE,05-14,0.0
2020-08-22,DE-BE,15-34,7.0
2020-08-22,DE-BE,35-59,8.0
2020-08-22,DE-BE,60-79,6.0
2020-08-22,DE-BE,80+,3.0
2020-08-22,DE-BB,00-04,0.0
2020-08-22,DE-BB,00+,5.0
2020-08-22,DE-BB,05-14,0.0
2020-08-22,DE-BB,15-34,1.0
2020-08-22,DE-BB,35-59,3.0
2020-08-22,DE-BB,60-79,1.0
2020-08-22,DE-BB,80+,0.0
2020-08-22,DE-MV,00-04,0.0
2020-08-22,DE-MV,00+,0.0
2020-08-22,DE-MV,05-14,0.0
2020-08-22,DE-MV,15-34,0.0
2020-08-22,DE-MV,35-59,0.0
2020-08-22,DE-MV,60-79,0.0
2020-08-22,DE-MV,80+,0.0
2020-08-22,DE-SN,00-04,0.0
2020-08-22,DE-SN,00+,4.0
2020-08-22,DE-SN,05-14,0.0
2020-08-22,DE-SN,15-34,1.0
2020-08-22,DE-SN,35-59,2.0
2020-08-22,DE-SN,60-79,1.0
2020-08-22,DE-SN,80+,0.0
2020-08-22,DE-ST,00-04,1.0
2020-08-22,DE-ST,00+,8.0
2020-08-22,DE-ST,05-14,1.0
2020-08-22,DE-ST,15-34,0.0
2020-08-22,DE-ST,35-59,3.0
2020-08-22,DE-ST,60-79,1.0
2020-08-22,DE-ST,80+,2.0
2020-08-22,DE-TH,00-04,0.0
2020-08-22,DE-TH,00+,8.0
2020-08-22,DE-TH,05-14,0.0
2020-08-22,DE-TH,15-34,2.0
2020-08-22,DE-TH,35-59,4.0
2020-08-22,DE-TH,60-79,2.0
2020-08-22,DE-TH,80+,0.0
2020-08-21,DE,00-04,11.0
2020-08-21,DE,00+,442.0
2020-08-21,DE,05-14,9.0
2020-08-21,DE,15-34,83.0
2020-08-21,DE,35-59,156.0
2020-08-21,DE,60-79,120.0
2020-08-21,DE,80+,63.0
2020-08-21,DE-SH,00-04,0.0
2020-08-21,DE-SH,00+,5.0
2020-08-21,DE-SH,05-14,0.0
2020-08-21,DE-SH,15-34,1.0
2020-08-21,DE-SH,35-59,3.0
2020-08-21,DE-SH,60-79,0.0
2020-08-21,DE-SH,80+,1.0
2020-08-21,DE-HH,00-04,0.0
2020-08-21,DE-HH,00+,9.0
2020-08-21,DE-HH,05-14,0.0
2020-08-21,DE-HH,15-34,2.0
2020-08-21,DE-HH,35-59,1.0
2020-08-21,DE-HH,60-79,5.0
2020-08-21,DE-HH,80+,1.0
2020-08-21,DE-NI,00-04,1.0
2020-08-21,DE-NI,00+,27.0
2020-08-21,DE-NI,05-14,1.0
2020-08-21,DE-NI,15-34,3.0
2020-08-21,DE-NI,35-59,12.0
2020-08-21,DE-NI,60-79,4.0
2020-08-21,DE-NI,80+,6.0
2020-08-21,DE-HB,00-04,0.0
2020-08-21,DE-HB,00+,3.0
2020-08-21,DE-HB,05-14,0.0
2020-08-21,DE-HB,15-34,0.0
2020-08-21,DE-HB,35-59,1.0
2020-08-21,DE-HB,60-79,2.0
2020-08-21,DE-HB,80+,0.0
2020-08-21,DE-NW,00-04,5.0
2020-08-21,DE-NW,00+,186.0
2020-08-21,DE-NW,05-14,4.0
2020-08-21,DE-NW,15-34,32.0
2020-08-21,DE-NW,35-59,58.0
2020-08-21,DE-NW,60-79,54.0
2020-08-21,DE-NW,80+,33.0
2020-08-21,DE-HE,00-04,1.0
2020-08-21,DE-HE,00+,50.0
2020-08-21,DE-HE,05-14,1.0
2020-08-21,DE-HE,15-34,12.0
2020-08-21,DE-HE,35-59,20.0
2020-08-21,DE-HE,60-79,13.0
2020-08-21,DE-HE,80+,3.0
2020-08-21,DE-RP,00-04,0.0
2020-08-21,DE-RP,00+,24.0
2020-08-21,DE-RP,05-14,1.0
2020-08-21,DE-RP,15-34,8.0
2020-08-21,DE-RP,35-59,6.0
2020-08-21,DE-RP,60-79,8.0
2020-08-21,DE-RP,80+,1.0
2020-08-21,DE-BW,00-04,3.0
2020-08-21,DE-BW,00+,51.0
2020-08-21,DE-BW,05-14,0.0
2020-08-21,DE-BW,15-34,8.0
2020-08-21,DE-BW,35-59,21.0
2020-08-21,DE-BW,60-79,13.0
2020-08-21,DE-BW,80+,6.0
2020-08-21,DE-BY,00-04,0.0
2020-08-21,DE-BY,00+,45.0
2020-08-21,DE-BY,05-14,1.0
2020-08-21,DE-BY,15-34,8.0
2020-08-21,DE-BY,35-59,16.0
2020-08-21,DE-BY,60-79,13.0
2020-08-21,DE-BY,80+,7.0
2020-08-21,DE-SL,00-04,0.0
2020-08-21,DE-SL,00+,0.0
2020-08-21,DE-SL,05-14,0.0
